shot,true_obs,ml_class,beam8_pred,bp30+osd_pred,nms-ens24_pred,beam8_regret,bp30+osd_regret,nms-ens24_regret
1518,0,0,0,0,0,0.000000,0.000000,0.000000
1519,0,0,0,0,0,0.000000,0.000000,0.000000
1520,0,0,0,0,0,0.000000,0.000000,0.000000
1521,9,9,9,9,9,0.000000,0.000000,0.000000
1522,0,0,0,0,0,0.000000,0.000000,0.000000
1523,0,0,0,0,0,0.000000,0.000000,0.000000
1524,0,0,0,0,0,0.000000,0.000000,0.000000
1525,0,0,0,0,0,0.000000,0.000000,0.000000
1526,0,0,0,8,0,0.000000,7.088409,0.000000
1527,0,0,0,0,0,0.000000,0.000000,0.000000
1528,0,0,0,0,0,0.000000,0.000000,0.000000
1529,2,2,2,2,2,0.000000,0.000000,0.000000
1530,4,4,4,4,4,0.000000,0.000000,0.000000
1531,0,0,0,0,0,0.000000,0.000000,0.000000
1532,12,12,12,9,12,0.000000,7.086122,0.000000
1533,0,0,0,0,0,0.000000,0.000000,0.000000
1534,1,1,0,1,0,12.792506,0.000000,12.792506
1535,12,12,12,12,12,0.000000,0.000000,0.000000
1536,0,0,0,0,0,0.000000,0.000000,0.000000
1537,9,9,9,9,9,0.000000,0.000000,0.000000
1538,2,2,2,2,2,0.000000,0.000000,0.000000
1539,0,0,0,0,0,0.000000,0.000000,0.000000
1540,0,0,0,0,0,0.000000,0.000000,0.000000
1541,0,0,0,0,0,0.000000,0.000000,0.000000
1542,0,0,0,0,0,0.000000,0.000000,0.000000
1543,0,0,0,0,0,0.000000,0.000000,0.000000
1544,0,0,0,0,0,0.000000,0.000000,0.000000
1545,0,0,0,0,0,0.000000,0.000000,0.000000
1546,0,0,0,0,0,0.000000,0.000000,0.000000
1547,0,0,0,0,0,0.000000,0.000000,0.000000
1548,0,0,0,0,0,0.000000,0.000000,0.000000
1549,0,0,0,0,0,0.000000,0.000000,0.000000
1550,0,0,0,0,0,0.000000,0.000000,0.000000
1551,0,0,0,0,0,0.000000,0.000000,0.000000
1552,15,15,15,15,15,0.000000,0.000000,0.000000
1553,0,0,0,0,0,0.000000,0.000000,0.000000
1554,0,0,0,0,0,0.000000,0.000000,0.000000
1555,0,0,0,0,0,0.000000,0.000000,0.000000
1556,0,0,0,0,0,0.000000,0.000000,0.000000
1557,12,12,12,12,12,0.000000,0.000000,0.000000
1558,0,0,0,0,0,0.000000,0.000000,0.000000
1559,4,4,4,4,4,0.000000,0.000000,0.000000
1560,0,0,0,0,0,0.000000,0.000000,0.000000
1561,12,12,12,12,12,0.000000,0.000000,0.000000
1562,0,0,0,0,0,0.000000,0.000000,0.000000
1563,0,0,0,0,0,0.000000,0.000000,0.000000
1564,0,0,0,0,0,0.000000,0.000000,0.000000
1565,0,0,0,0,0,0.000000,0.000000,0.000000
1566,8,8,8,8,8,0.000000,0.000000,0.000000
1567,0,0,0,0,0,0.000000,0.000000,0.000000
1568,0,0,0,0,0,0.000000,0.000000,0.000000
1569,8,8,8,8,8,0.000000,0.000000,0.000000
1570,0,0,0,0,0,0.000000,0.000000,0.000000
1571,0,0,0,0,0,0.000000,0.000000,0.000000
1572,0,0,0,0,0,0.000000,0.000000,0.000000
1573,9,9,9,9,9,0.000000,0.000000,0.000000
1574,0,0,0,0,0,0.000000,0.000000,0.000000
1575,12,15,12,4,3,0.000831,6.392776,6.172038
1576,0,0,0,0,0,0.000000,0.000000,0.000000
1577,0,0,0,0,0,0.000000,0.000000,0.000000
1578,0,0,0,0,0,0.000000,0.000000,0.000000
1579,0,0,0,0,0,0.000000,0.000000,0.000000
1580,0,0,0,0,0,0.000000,0.000000,0.000000
1581,0,0,0,0,0,0.000000,0.000000,0.000000
1582,10,8,8,10,10,0.000000,0.000000,0.000000
1583,0,0,0,0,0,0.000000,0.000000,0.000000
1584,8,8,8,8,8,0.000000,0.000000,0.000000
1585,0,0,0,0,0,0.000000,0.000000,0.000000
1586,15,15,15,15,15,0.000000,0.000000,0.000000
1587,0,0,0,0,0,0.000000,0.000000,0.000000
1588,1,1,1,1,1,0.000000,0.000000,0.000000
1589,14,14,14,14,14,0.000000,0.000000,0.000000
1590,8,8,11,11,11,0.692312,0.692312,0.692312
1591,6,6,6,6,6,0.000000,0.000000,0.000000
1592,0,0,0,0,0,0.000000,0.000000,0.000000
1593,12,12,12,12,12,0.000000,0.000000,0.000000
1594,4,4,4,4,4,0.000000,0.000000,0.000000
1595,0,0,0,0,0,0.000000,0.000000,0.000000
1596,0,0,0,0,0,0.000000,0.000000,0.000000
1597,0,0,0,0,0,0.000000,0.000000,0.000000
1598,10,8,8,10,4,0.000000,0.691897,7.376091
1599,15,15,15,15,15,0.000000,0.000000,0.000000
1600,0,0,0,0,0,0.000000,0.000000,0.000000
1601,2,2,2,2,2,0.000000,0.000000,0.000000
1602,14,14,14,14,14,0.000000,0.000000,0.000000
1603,8,8,8,8,8,0.000000,0.000000,0.000000
1604,9,9,9,9,9,0.000000,0.000000,0.000000
1605,13,13,12,13,13,7.088410,0.000000,0.000000
1606,14,14,14,14,14,0.000000,0.000000,0.000000
1607,0,0,0,0,0,0.000000,0.000000,0.000000
1608,1,1,1,1,1,0.000000,0.000000,0.000000
1609,0,0,0,0,0,0.000000,0.000000,0.000000
1610,0,0,0,0,0,0.000000,0.000000,0.000000
1611,0,0,0,0,0,0.000000,0.000000,0.000000
1612,0,0,0,0,0,0.000000,0.000000,0.000000
1613,13,13,13,13,13,0.000000,0.000000,0.000000
1614,0,0,0,0,0,0.000000,0.000000,0.000000
1615,0,0,0,0,0,0.000000,0.000000,0.000000
1616,0,0,0,0,0,0.000000,0.000000,0.000000
1617,0,0,0,0,0,0.000000,0.000000,0.000000
1618,0,0,0,0,0,0.000000,0.000000,0.000000
1619,9,9,9,9,9,0.000000,0.000000,0.000000
1620,14,14,14,14,14,0.000000,0.000000,0.000000
1621,0,0,0,0,0,0.000000,0.000000,0.000000
1622,0,0,0,0,0,0.000000,0.000000,0.000000
1623,0,0,0,0,0,0.000000,0.000000,0.000000
1624,13,13,13,13,13,0.000000,0.000000,0.000000
1625,13,13,13,13,13,0.000000,0.000000,0.000000
1626,0,0,0,0,0,0.000000,0.000000,0.000000
1627,0,0,0,0,0,0.000000,0.000000,0.000000
1628,0,0,0,0,0,0.000000,0.000000,0.000000
1629,0,0,0,0,0,0.000000,0.000000,0.000000
1630,4,4,4,7,4,0.000000,7.780717,0.000000
1631,0,0,0,0,0,0.000000,0.000000,0.000000
1632,4,4,4,4,4,0.000000,0.000000,0.000000
1633,0,0,0,0,0,0.000000,0.000000,0.000000
1634,0,0,0,0,0,0.000000,0.000000,0.000000
1635,12,12,12,12,12,0.000000,0.000000,0.000000
1636,0,0,0,0,0,0.000000,0.000000,0.000000
1637,0,0,0,0,0,0.000000,0.000000,0.000000
1638,0,0,0,0,0,0.000000,0.000000,0.000000
1639,4,4,4,4,4,0.000000,0.000000,0.000000
1640,0,0,0,0,0,0.000000,0.000000,0.000000
1641,8,8,8,8,8,0.000000,0.000000,0.000000
1642,0,0,0,0,0,0.000000,0.000000,0.000000
1643,0,0,0,0,0,0.000000,0.000000,0.000000
1644,12,12,12,12,12,0.000000,0.000000,0.000000
1645,4,4,4,4,4,0.000000,0.000000,0.000000
1646,0,0,0,0,0,0.000000,0.000000,0.000000
1647,0,0,0,0,0,0.000000,0.000000,0.000000
1648,0,0,0,0,0,0.000000,0.000000,0.000000
1649,10,10,10,10,10,0.000000,0.000000,0.000000
1650,0,0,0,0,0,0.000000,0.000000,0.000000
1651,0,0,0,0,0,0.000000,0.000000,0.000000
1652,0,0,0,0,0,0.000000,0.000000,0.000000
1653,0,0,0,0,0,0.000000,0.000000,0.000000
1654,0,0,0,0,0,0.000000,0.000000,0.000000
1655,0,0,0,0,0,0.000000,0.000000,0.000000
1656,0,0,0,0,0,0.000000,0.000000,0.000000
1657,6,4,6,6,0,0.000000,0.000000,13.772050
1658,0,0,0,0,0,0.000000,0.000000,0.000000
1659,0,0,0,0,0,0.000000,0.000000,0.000000
1660,0,0,0,0,0,0.000000,0.000000,0.000000
1661,0,0,0,0,0,0.000000,0.000000,0.000000
1662,5,5,5,5,5,0.000000,0.000000,0.000000
1663,12,12,12,12,12,0.000000,0.000000,0.000000
1664,0,0,0,0,0,0.000000,0.000000,0.000000
1665,0,0,0,0,0,0.000000,0.000000,0.000000
1666,6,6,6,6,6,0.000000,0.000000,0.000000
1667,0,0,0,0,0,0.000000,0.000000,0.000000
1668,0,0,0,0,0,0.000000,0.000000,0.000000
1669,0,0,0,0,0,0.000000,0.000000,0.000000
1670,0,0,0,0,0,0.000000,0.000000,0.000000
1671,0,0,0,0,0,0.000000,0.000000,0.000000
1672,12,12,12,12,12,0.000000,0.000000,0.000000
1673,0,0,0,0,0,0.000000,0.000000,0.000000
1674,0,0,0,0,0,0.000000,0.000000,0.000000
1675,0,0,0,0,0,0.000000,0.000000,0.000000
1676,0,0,0,0,0,0.000000,0.000000,0.000000
1677,8,8,8,8,8,0.000000,0.000000,0.000000
1678,0,0,0,0,0,0.000000,0.000000,0.000000
1679,0,0,0,0,0,0.000000,0.000000,0.000000
1680,0,0,0,0,0,0.000000,0.000000,0.000000
1681,0,0,0,0,0,0.000000,0.000000,0.000000
1682,0,0,0,0,0,0.000000,0.000000,0.000000
1683,8,8,8,8,8,0.000000,0.000000,0.000000
1684,3,3,3,3,3,0.000000,0.000000,0.000000
1685,0,0,0,0,0,0.000000,0.000000,0.000000
1686,8,8,8,8,8,0.000000,0.000000,0.000000
1687,8,8,8,8,8,0.000000,0.000000,0.000000
1688,0,0,0,0,0,0.000000,0.000000,0.000000
1689,8,8,8,8,8,0.000000,0.000000,0.000000
1690,0,0,0,0,0,0.000000,0.000000,0.000000
1691,0,0,0,0,0,0.000000,0.000000,0.000000
1692,13,14,14,14,14,0.000000,0.000000,0.000000
1693,0,0,0,0,0,0.000000,0.000000,0.000000
1694,0,0,0,0,0,0.000000,0.000000,0.000000
1695,0,0,0,0,0,0.000000,0.000000,0.000000
1696,0,0,0,0,0,0.000000,0.000000,0.000000
1697,0,0,0,0,0,0.000000,0.000000,0.000000
1698,0,0,0,0,0,0.000000,0.000000,0.000000
1699,0,0,0,0,0,0.000000,0.000000,0.000000
1700,0,0,0,0,0,0.000000,0.000000,0.000000
1701,0,0,0,0,0,0.000000,0.000000,0.000000
1702,6,6,6,6,6,0.000000,0.000000,0.000000
1703,0,0,0,0,0,0.000000,0.000000,0.000000
1704,13,13,13,13,13,0.000000,0.000000,0.000000
1705,2,2,2,2,2,0.000000,0.000000,0.000000
1706,0,0,0,0,0,0.000000,0.000000,0.000000
1707,0,0,0,0,0,0.000000,0.000000,0.000000
1708,0,0,0,0,0,0.000000,0.000000,0.000000
1709,0,0,0,0,0,0.000000,0.000000,0.000000
1710,4,5,4,4,5,0.000000,0.000000,0.000000
1711,0,0,0,0,0,0.000000,0.000000,0.000000
1712,6,6,6,6,6,0.000000,0.000000,0.000000
1713,12,12,12,12,12,0.000000,0.000000,0.000000
1714,6,6,6,6,6,0.000000,0.000000,0.000000
1715,0,0,0,0,0,0.000000,0.000000,0.000000
1716,0,0,0,0,0,0.000000,0.000000,0.000000
1717,0,0,0,0,0,0.000000,0.000000,0.000000
1718,4,4,4,4,4,0.000000,0.000000,0.000000
1719,0,0,0,0,0,0.000000,0.000000,0.000000
1720,0,0,0,0,0,0.000000,0.000000,0.000000
1721,13,13,13,6,13,0.000000,7.779468,0.000000
1722,0,0,0,0,0,0.000000,0.000000,0.000000
1723,2,2,2,2,2,0.000000,0.000000,0.000000
1724,15,15,15,15,15,0.000000,0.000000,0.000000
1725,0,0,0,0,0,0.000000,0.000000,0.000000
1726,0,0,0,0,0,0.000000,0.000000,0.000000
1727,8,8,8,8,8,0.000000,0.000000,0.000000
1728,10,10,10,10,10,0.000000,0.000000,0.000000
1729,0,0,0,0,0,0.000000,0.000000,0.000000
1730,0,0,0,0,0,0.000000,0.000000,0.000000
1731,6,6,6,6,6,0.000000,0.000000,0.000000
1732,0,0,0,0,0,0.000000,0.000000,0.000000
1733,0,0,0,0,0,0.000000,0.000000,0.000000
1734,0,0,0,0,0,0.000000,0.000000,0.000000
1735,0,0,0,0,0,0.000000,0.000000,0.000000
1736,0,0,0,0,0,0.000000,0.000000,0.000000
1737,0,0,0,0,0,0.000000,0.000000,0.000000
1738,15,15,15,15,15,0.000000,0.000000,0.000000
1739,4,4,4,4,4,0.000000,0.000000,0.000000
1740,10,10,10,10,10,0.000000,0.000000,0.000000
1741,0,0,0,0,0,0.000000,0.000000,0.000000
1742,0,0,0,0,0,0.000000,0.000000,0.000000
1743,0,0,0,0,0,0.000000,0.000000,0.000000
1744,0,0,0,0,0,0.000000,0.000000,0.000000
1745,0,0,0,0,0,0.000000,0.000000,0.000000
1746,6,6,6,6,6,0.000000,0.000000,0.000000
1747,0,0,0,0,0,0.000000,0.000000,0.000000
1748,0,0,0,0,0,0.000000,0.000000,0.000000
1749,0,0,0,0,0,0.000000,0.000000,0.000000
1750,0,0,0,0,0,0.000000,0.000000,0.000000
1751,0,0,0,0,0,0.000000,0.000000,0.000000
1752,0,0,0,0,0,0.000000,0.000000,0.000000
1753,13,13,13,13,13,0.000000,0.000000,0.000000
1754,8,8,8,8,8,0.000000,0.000000,0.000000
1755,15,15,15,15,15,0.000000,0.000000,0.000000
1756,0,0,0,0,0,0.000000,0.000000,0.000000
1757,0,0,0,0,0,0.000000,0.000000,0.000000
1758,9,9,9,9,9,0.000000,0.000000,0.000000
1759,0,0,0,0,0,0.000000,0.000000,0.000000
1760,0,0,0,0,0,0.000000,0.000000,0.000000
1761,6,6,6,6,6,0.000000,0.000000,0.000000
1762,0,0,0,0,0,0.000000,0.000000,0.000000
1763,0,0,0,0,0,0.000000,0.000000,0.000000
1764,0,0,0,0,0,0.000000,0.000000,0.000000
1765,0,0,0,0,0,0.000000,0.000000,0.000000
1766,0,0,0,0,0,0.000000,0.000000,0.000000
1767,12,12,12,12,12,0.000000,0.000000,0.000000
1768,0,0,0,0,0,0.000000,0.000000,0.000000
1769,0,0,0,0,0,0.000000,0.000000,0.000000
1770,13,13,13,13,13,0.000000,0.000000,0.000000
1771,0,0,0,0,0,0.000000,0.000000,0.000000
1772,0,0,0,0,0,0.000000,0.000000,0.000000
1773,8,8,8,8,8,0.000000,0.000000,0.000000
1774,0,0,0,0,0,0.000000,0.000000,0.000000
1775,0,0,0,0,0,0.000000,0.000000,0.000000
1776,0,0,0,0,0,0.000000,0.000000,0.000000
1777,0,0,0,0,0,0.000000,0.000000,0.000000
1778,0,0,0,0,0,0.000000,0.000000,0.000000
1779,0,0,0,0,0,0.000000,0.000000,0.000000
1780,0,0,0,0,0,0.000000,0.000000,0.000000
1781,0,0,0,0,0,0.000000,0.000000,0.000000
1782,0,0,0,0,0,0.000000,0.000000,0.000000
1783,0,0,0,0,0,0.000000,0.000000,0.000000
1784,0,0,0,0,0,0.000000,0.000000,0.000000
1785,0,0,0,0,0,0.000000,0.000000,0.000000
1786,0,0,0,0,0,0.000000,0.000000,0.000000
1787,0,0,0,0,0,0.000000,0.000000,0.000000
1788,14,14,14,14,14,0.000000,0.000000,0.000000
1789,0,0,0,0,0,0.000000,0.000000,0.000000
1790,0,0,0,0,0,0.000000,0.000000,0.000000
1791,0,0,0,0,0,0.000000,0.000000,0.000000
1792,0,0,0,0,0,0.000000,0.000000,0.000000
1793,4,4,4,5,12,0.000000,7.087990,5.838264
1794,0,0,0,0,0,0.000000,0.000000,0.000000
1795,0,0,0,0,0,0.000000,0.000000,0.000000
1796,0,0,0,0,0,0.000000,0.000000,0.000000
1797,0,0,0,0,0,0.000000,0.000000,0.000000
1798,0,0,0,0,0,0.000000,0.000000,0.000000
1799,0,0,0,0,0,0.000000,0.000000,0.000000
1800,0,0,0,0,0,0.000000,0.000000,0.000000
1801,0,0,0,0,0,0.000000,0.000000,0.000000
1802,0,0,0,0,0,0.000000,0.000000,0.000000
1803,0,0,0,0,0,0.000000,0.000000,0.000000
1804,0,0,0,0,0,0.000000,0.000000,0.000000
1805,1,1,1,1,1,0.000000,0.000000,0.000000
1806,0,0,0,0,0,0.000000,0.000000,0.000000
1807,2,2,2,2,2,0.000000,0.000000,0.000000
1808,0,0,0,0,0,0.000000,0.000000,0.000000
1809,13,13,13,13,13,0.000000,0.000000,0.000000
1810,0,0,0,0,0,0.000000,0.000000,0.000000
1811,0,0,0,0,0,0.000000,0.000000,0.000000
1812,12,12,12,12,12,0.000000,0.000000,0.000000
1813,0,0,0,0,0,0.000000,0.000000,0.000000
1814,0,0,0,0,0,0.000000,0.000000,0.000000
1815,0,0,0,0,0,0.000000,0.000000,0.000000
1816,8,8,8,8,8,0.000000,0.000000,0.000000
1817,0,0,0,0,0,0.000000,0.000000,0.000000
1818,0,0,0,0,0,0.000000,0.000000,0.000000
1819,0,0,0,0,0,0.000000,0.000000,0.000000
1820,8,8,8,8,8,0.000000,0.000000,0.000000
1821,0,0,0,0,0,0.000000,0.000000,0.000000
1822,0,0,0,0,0,0.000000,0.000000,0.000000
1823,0,12,0,12,12,0.692937,0.000000,0.000000
1824,0,0,0,0,0,0.000000,0.000000,0.000000
1825,5,5,0,5,0,6.396926,0.000000,6.396926
1826,0,0,0,0,0,0.000000,0.000000,0.000000
1827,0,0,0,0,0,0.000000,0.000000,0.000000
1828,0,0,0,0,0,0.000000,0.000000,0.000000
1829,13,13,13,14,14,0.000000,0.000000,0.000000
1830,0,0,0,0,0,0.000000,0.000000,0.000000
1831,10,10,10,10,10,0.000000,0.000000,0.000000
1832,2,3,0,2,0,7.771220,0.000000,7.771220
1833,0,0,0,0,0,0.000000,0.000000,0.000000
1834,8,8,8,8,8,0.000000,0.000000,0.000000
1835,0,0,0,0,0,0.000000,0.000000,0.000000
1836,0,0,0,0,0,0.000000,0.000000,0.000000
1837,0,0,0,0,0,0.000000,0.000000,0.000000
1838,0,0,0,0,0,0.000000,0.000000,0.000000
1839,2,0,15,0,0,6.171876,0.000000,0.000000
1840,10,10,10,10,10,0.000000,0.000000,0.000000
1841,0,0,0,0,0,0.000000,0.000000,0.000000
1842,0,0,0,0,0,0.000000,0.000000,0.000000
1843,0,0,0,0,0,0.000000,0.000000,0.000000
1844,4,4,4,4,4,0.000000,0.000000,0.000000
1845,12,12,12,12,12,0.000000,0.000000,0.000000
1846,8,8,8,8,8,0.000000,0.000000,0.000000
1847,5,5,5,5,5,0.000000,0.000000,0.000000
1848,0,0,0,0,0,0.000000,0.000000,0.000000
1849,0,0,0,0,0,0.000000,0.000000,0.000000
1850,0,0,0,0,0,0.000000,0.000000,0.000000
1851,0,0,0,0,0,0.000000,0.000000,0.000000
1852,1,1,1,1,1,0.000000,0.000000,0.000000
1853,0,0,0,0,0,0.000000,0.000000,0.000000
1854,12,12,12,12,12,0.000000,0.000000,0.000000
1855,9,9,9,9,9,0.000000,0.000000,0.000000
1856,9,8,8,9,0,0.000000,0.000000,13.772050
1857,2,2,2,2,2,0.000000,0.000000,0.000000
1858,0,0,0,0,0,0.000000,0.000000,0.000000
1859,2,2,2,2,2,0.000000,0.000000,0.000000
1860,0,0,0,0,0,0.000000,0.000000,0.000000
1861,0,0,0,0,0,0.000000,0.000000,0.000000
1862,0,0,0,0,0,0.000000,0.000000,0.000000
1863,0,0,0,0,0,0.000000,0.000000,0.000000
1864,0,0,0,0,0,0.000000,0.000000,0.000000
1865,0,0,0,0,0,0.000000,0.000000,0.000000
1866,0,0,0,0,0,0.000000,0.000000,0.000000
1867,4,4,4,4,4,0.000000,0.000000,0.000000
1868,0,0,0,0,0,0.000000,0.000000,0.000000
1869,0,0,0,0,0,0.000000,0.000000,0.000000
1870,0,0,0,0,0,0.000000,0.000000,0.000000
1871,0,0,0,0,0,0.000000,0.000000,0.000000
1872,1,1,1,1,1,0.000000,0.000000,0.000000
1873,0,0,0,0,0,0.000000,0.000000,0.000000
1874,12,12,12,12,12,0.000000,0.000000,0.000000
1875,8,8,8,8,8,0.000000,0.000000,0.000000
1876,9,9,9,9,9,0.000000,0.000000,0.000000
1877,0,0,0,0,0,0.000000,0.000000,0.000000
1878,0,0,0,0,0,0.000000,0.000000,0.000000
1879,5,5,5,5,5,0.000000,0.000000,0.000000
1880,0,0,0,0,0,0.000000,0.000000,0.000000
1881,0,0,0,0,0,0.000000,0.000000,0.000000
1882,0,0,0,0,0,0.000000,0.000000,0.000000
1883,0,0,0,0,0,0.000000,0.000000,0.000000
1884,0,0,0,0,0,0.000000,0.000000,0.000000
1885,0,0,0,0,0,0.000000,0.000000,0.000000
1886,0,0,0,0,0,0.000000,0.000000,0.000000
1887,4,4,4,4,4,0.000000,0.000000,0.000000
1888,0,0,0,0,0,0.000000,0.000000,0.000000
1889,0,0,0,0,0,0.000000,0.000000,0.000000
1890,0,0,0,0,0,0.000000,0.000000,0.000000
1891,8,8,8,8,8,0.000000,0.000000,0.000000
1892,8,8,8,8,8,0.000000,0.000000,0.000000
1893,0,0,0,0,0,0.000000,0.000000,0.000000
1894,9,9,11,11,9,7.780308,7.780308,0.000000
1895,0,0,0,0,0,0.000000,0.000000,0.000000
1896,0,0,0,0,0,0.000000,0.000000,0.000000
1897,4,4,4,4,4,0.000000,0.000000,0.000000
1898,0,0,0,0,0,0.000000,0.000000,0.000000
1899,0,0,0,0,0,0.000000,0.000000,0.000000
1900,0,0,0,0,0,0.000000,0.000000,0.000000
1901,0,0,0,0,0,0.000000,0.000000,0.000000
1902,0,0,0,0,0,0.000000,0.000000,0.000000
1903,15,15,15,15,15,0.000000,0.000000,0.000000
1904,0,0,0,0,0,0.000000,0.000000,0.000000
1905,0,0,0,0,0,0.000000,0.000000,0.000000
1906,0,0,0,0,0,0.000000,0.000000,0.000000
1907,12,12,12,12,12,0.000000,0.000000,0.000000
1908,15,15,15,14,15,0.000000,7.780717,0.000000
1909,12,12,12,12,12,0.000000,0.000000,0.000000
1910,0,0,0,0,0,0.000000,0.000000,0.000000
1911,0,0,0,0,0,0.000000,0.000000,0.000000
1912,0,0,0,0,0,0.000000,0.000000,0.000000
1913,0,0,0,0,0,0.000000,0.000000,0.000000
1914,0,0,0,0,0,0.000000,0.000000,0.000000
1915,0,0,0,0,0,0.000000,0.000000,0.000000
1916,0,0,0,0,0,0.000000,0.000000,0.000000
1917,0,0,0,0,0,0.000000,0.000000,0.000000
1918,0,0,0,0,0,0.000000,0.000000,0.000000
1919,6,6,6,6,6,0.000000,0.000000,0.000000
1920,4,4,4,13,4,0.000000,7.776566,0.000000
1921,0,0,0,0,0,0.000000,0.000000,0.000000
1922,2,2,2,2,2,0.000000,0.000000,0.000000
1923,0,0,0,0,0,0.000000,0.000000,0.000000
1924,0,0,0,0,0,0.000000,0.000000,0.000000
1925,8,8,10,8,8,7.088410,0.000000,0.000000
1926,12,12,13,13,12,7.780308,7.780308,0.000000
1927,8,8,8,8,8,0.000000,0.000000,0.000000
1928,0,0,0,0,0,0.000000,0.000000,0.000000
1929,12,12,12,12,12,0.000000,0.000000,0.000000
1930,0,0,0,0,0,0.000000,0.000000,0.000000
1931,0,0,0,0,0,0.000000,0.000000,0.000000
1932,0,0,0,0,0,0.000000,0.000000,0.000000
1933,0,0,0,0,0,0.000000,0.000000,0.000000
1934,0,0,0,0,0,0.000000,0.000000,0.000000
1935,0,0,0,0,0,0.000000,0.000000,0.000000
1936,0,0,0,0,0,0.000000,0.000000,0.000000
1937,0,0,0,0,0,0.000000,0.000000,0.000000
1938,0,0,0,0,0,0.000000,0.000000,0.000000
1939,0,0,0,0,0,0.000000,0.000000,0.000000
1940,0,0,0,0,0,0.000000,0.000000,0.000000
1941,0,0,0,0,0,0.000000,0.000000,0.000000
1942,0,0,0,0,0,0.000000,0.000000,0.000000
1943,0,0,0,0,0,0.000000,0.000000,0.000000
1944,8,8,8,8,8,0.000000,0.000000,0.000000
1945,9,9,9,9,9,0.000000,0.000000,0.000000
1946,9,9,9,9,9,0.000000,0.000000,0.000000
1947,0,0,0,0,0,0.000000,0.000000,0.000000
1948,0,0,0,0,0,0.000000,0.000000,0.000000
1949,1,1,1,1,1,0.000000,0.000000,0.000000
1950,0,0,0,0,0,0.000000,0.000000,0.000000
1951,4,4,4,4,4,0.000000,0.000000,0.000000
1952,0,0,0,0,0,0.000000,0.000000,0.000000
1953,1,1,1,1,1,0.000000,0.000000,0.000000
1954,0,0,0,0,0,0.000000,0.000000,0.000000
1955,0,0,0,0,0,0.000000,0.000000,0.000000
1956,4,4,4,4,4,0.000000,0.000000,0.000000
1957,0,0,0,0,0,0.000000,0.000000,0.000000
1958,0,0,0,0,0,0.000000,0.000000,0.000000
1959,0,0,0,0,0,0.000000,0.000000,0.000000
1960,0,0,0,0,0,0.000000,0.000000,0.000000
1961,0,0,0,0,0,0.000000,0.000000,0.000000
1962,0,0,0,0,0,0.000000,0.000000,0.000000
1963,8,8,8,8,8,0.000000,0.000000,0.000000
1964,0,0,0,0,0,0.000000,0.000000,0.000000
1965,0,0,0,0,0,0.000000,0.000000,0.000000
1966,0,0,0,0,0,0.000000,0.000000,0.000000
1967,0,0,0,0,0,0.000000,0.000000,0.000000
1968,0,0,0,0,0,0.000000,0.000000,0.000000
1969,4,4,4,4,4,0.000000,0.000000,0.000000
1970,0,0,0,0,0,0.000000,0.000000,0.000000
1971,12,12,12,12,12,0.000000,0.000000,0.000000
1972,0,0,0,0,0,0.000000,0.000000,0.000000
1973,13,13,13,13,13,0.000000,0.000000,0.000000
1974,0,0,0,0,0,0.000000,0.000000,0.000000
1975,0,0,0,0,0,0.000000,0.000000,0.000000
1976,0,0,0,0,0,0.000000,0.000000,0.000000
1977,0,0,0,0,0,0.000000,0.000000,0.000000
1978,0,0,0,0,0,0.000000,0.000000,0.000000
1979,0,0,0,0,0,0.000000,0.000000,0.000000
1980,4,4,4,4,4,0.000000,0.000000,0.000000
1981,0,0,0,0,0,0.000000,0.000000,0.000000
1982,0,0,0,0,0,0.000000,0.000000,0.000000
1983,0,0,0,0,0,0.000000,0.000000,0.000000
1984,8,8,8,8,8,0.000000,0.000000,0.000000
1985,0,0,0,0,0,0.000000,0.000000,0.000000
1986,12,12,12,9,15,0.000000,7.087367,0.000416
1987,0,0,0,0,0,0.000000,0.000000,0.000000
1988,0,0,0,0,0,0.000000,0.000000,0.000000
1989,12,12,12,12,12,0.000000,0.000000,0.000000
1990,0,0,0,0,0,0.000000,0.000000,0.000000
1991,0,0,0,0,0,0.000000,0.000000,0.000000
1992,0,0,0,0,0,0.000000,0.000000,0.000000
1993,0,0,0,0,0,0.000000,0.000000,0.000000
1994,0,0,0,0,0,0.000000,0.000000,0.000000
1995,0,0,0,0,0,0.000000,0.000000,0.000000
1996,0,0,0,0,0,0.000000,0.000000,0.000000
1997,0,0,0,0,0,0.000000,0.000000,0.000000
1998,0,0,0,0,0,0.000000,0.000000,0.000000
1999,0,0,0,0,0,0.000000,0.000000,0.000000
